uid,freq_play_last_30_days,avg_playtime_last_30_days,freq_play_last_21_days,avg_playtime_last_21_days,freq_play_last_14_days,avg_playtime_last_14_days,freq_play_last_7_days,avg_playtime_last_7_days,freq_play_last_3_days,avg_playtime_last_3_days,freq_play_last_1_days,avg_playtime_last_1_days,Churn,device
167963792,771.0,156.00259403372243,584.0,149.9931506849315,348.0,140.27011494252875,211.0,130.37440758293837,47.0,165.4255319148936,3.0,206.66666666666666,0,both
167964368,255.0,134.78823529411764,181.0,136.6961325966851,140.0,115.78571428571429,19.0,91.26315789473684,2.0,248.0,,,0,both
167964576,1959.0,173.37366003062786,1089.0,173.58494031221304,841.0,171.23186682520807,467.0,152.00856531049251,221.0,131.94570135746605,48.0,164.70833333333334,0,both
167964816,685.0,148.1109489051095,484.0,146.31611570247935,244.0,176.1762295081967,52.0,91.96153846153847,52.0,91.96153846153847,50.0,92.58,0,ar
167965392,296.0,180.71621621621622,114.0,131.93859649122808,95.0,123.38947368421053,24.0,159.0,18.0,177.5,14.0,173.92857142857142,0,both
167965760,283.0,150.95759717314488,173.0,157.51445086705203,72.0,182.19444444444446,21.0,186.14285714285714,17.0,193.8235294117647,5.0,244.6,0,both
167965968,957.0,171.55590386624868,760.0,171.13026315789475,464.0,191.51508620689654,228.0,192.68421052631578,108.0,193.66666666666666,20.0,133.25,0,both
167966160,219.0,139.7945205479452,96.0,141.27083333333334,61.0,150.04918032786884,13.0,224.69230769230768,2.0,253.5,,,0,ar
167966272,65.0,112.79501436923077,61.0,108.31147540983606,6.0,109.0,6.0,109.0,3.0,163.33333333333334,3.0,163.33333333333334,0,both
167966304,345.0,152.69855072463767,159.0,164.76729559748426,15.0,115.73333333333333,7.0,68.0,6.0,64.33333333333333,3.0,84.33333333333333,0,ar
167966528,72.0,145.93055555555554,43.0,204.32558139534885,21.0,197.14285714285714,13.0,171.6153846153846,11.0,177.8181818181818,,,0,ar
167966544,2444.0,180.4050736497545,1485.0,184.63569023569025,1129.0,181.40389725420727,680.0,185.49264705882354,328.0,191.35670731707316,120.0,190.825,0,both
167966688,1490.0,335.8268456375839,888.0,319.81081081081084,453.0,249.66887417218544,157.0,242.8535031847134,18.0,395.94444444444446,2.0,1149.0,0,ar
167966784,494.0,137.0,245.0,130.9877551020408,194.0,139.82474226804123,122.0,196.04918032786884,92.0,181.3586956521739,,,0,ar
167966912,802.0,164.80423940149626,311.0,91.45337620578778,225.0,82.33333333333333,176.0,77.64204545454545,97.0,64.27835051546391,35.0,68.25714285714285,0,ar
167967152,520.0,353.42884615384617,256.0,242.30078125,44.0,520.4772727272727,16.0,396.5625,1.0,116.0,1.0,116.0,0,ar
167967184,114.0,200.75438596491227,80.0,205.3875,48.0,204.41666666666666,19.0,193.42105263157896,6.0,197.83333333333334,,,0,ar
167967504,867.0,246.37254901960785,552.0,311.4728260869565,277.0,410.2202166064982,146.0,386.5753424657534,21.0,436.0952380952381,2.0,172.0,0,ar
167967920,223.0,212.6457399103139,32.0,187.21875,30.0,188.83333333333334,10.0,132.5,,,,,0,both
167968448,1898.0,204.77660695468916,1834.0,205.6194111232279,1101.0,207.69209809264305,301.0,218.40199335548172,169.0,208.65680473372782,31.0,188.2258064516129,0,both
167968896,560.0,80.6375,218.0,109.41284403669725,151.0,106.05960264900662,79.0,97.62025316455696,28.0,87.67857142857143,28.0,87.67857142857143,0,both
167968992,684.0,170.33947615204676,476.0,174.32605396638652,378.0,168.2201102857143,183.0,172.37268681967214,140.0,157.0022334857143,4.0,436.3244445,0,both
167969792,892.0,185.0896860986547,483.0,162.3167701863354,359.0,156.47075208913648,194.0,178.18041237113403,90.0,178.0,31.0,171.1290322580645,0,ar
167969872,352.0,183.7130681818182,219.0,200.44748858447488,71.0,176.66197183098592,29.0,216.55172413793105,29.0,216.55172413793105,9.0,151.77777777777777,0,ar
167970016,648.0,171.32253086419752,605.0,170.96363636363637,252.0,222.6706349206349,122.0,230.2377049180328,38.0,216.1578947368421,,,0,ar
167970096,87.0,224.7816091954023,76.0,238.43421052631578,56.0,239.30357142857142,41.0,236.8780487804878,22.0,252.13636363636363,,,0,ar
167970368,1133.0,177.6443071491615,735.0,201.70884353741496,272.0,200.0,70.0,142.74285714285713,27.0,208.8148148148148,,,0,ar
167971056,1534.0,216.08604954367667,870.0,216.88505747126436,684.0,220.3640350877193,156.0,243.97435897435898,7.0,107.14285714285714,1.0,187.0,0,ar
167971616,346.0,160.17341040462426,162.0,167.5679012345679,122.0,164.89344262295083,41.0,174.1219512195122,30.0,151.83333333333334,3.0,125.66666666666667,0,both
167971776,894.0,121.20917225950782,375.0,105.41066666666667,255.0,108.67058823529412,151.0,100.94039735099338,114.0,79.32456140350877,25.0,130.32,0,ar
167971792,524.0,170.4770992366412,408.0,173.7450980392157,280.0,183.79285714285714,78.0,203.26923076923077,37.0,197.86486486486487,22.0,217.22727272727272,0,both
167972032,349.0,192.5702005730659,240.0,188.09166666666667,151.0,222.60927152317882,118.0,220.9322033898305,91.0,252.87912087912088,31.0,255.51612903225808,0,ar
167972800,733.0,181.78442517053207,451.0,196.72727272727272,276.0,211.7463768115942,115.0,149.64347826086956,48.0,152.35416666666666,17.0,136.94117647058823,0,both
167972880,341.0,111.05990994017597,261.0,123.25451835095787,238.0,117.40936676302523,181.0,90.2675651359116,70.0,103.2763272142857,43.0,98.02325581395348,0,both
167972960,71.0,118.35211267605634,66.0,121.03030303030303,51.0,121.84313725490196,27.0,103.44444444444444,22.0,97.31818181818181,4.0,163.25,0,both
167973024,291.0,144.89347079037802,239.0,153.8326359832636,157.0,172.2611464968153,115.0,178.77391304347827,17.0,241.05882352941177,,,0,both
167973120,249.0,105.55020080321285,140.0,96.01428571428572,66.0,67.75757575757575,5.0,63.8,,,,,0,both
167973152,1077.0,153.88115134633242,633.0,141.48183254344391,351.0,120.4017094017094,194.0,117.3659793814433,66.0,162.1060606060606,16.0,188.0,0,both
167973200,673.0,214.80089153046063,442.0,211.47963800904978,331.0,210.92447129909365,167.0,230.65868263473052,142.0,227.07746478873239,55.0,198.16363636363636,0,both
167974912,777.0,125.13513513513513,710.0,121.15915492957747,536.0,117.03731343283582,261.0,133.46360153256705,106.0,159.66981132075472,24.0,118.66666666666667,0,both
167975056,1169.0,169.05389221556885,606.0,192.27062706270627,330.0,184.5909090909091,184.0,184.1304347826087,96.0,200.1875,23.0,211.1304347826087,0,ar
167975072,298.0,185.31879194630872,182.0,192.6043956043956,112.0,195.44642857142858,61.0,203.86885245901638,47.0,223.2340425531915,,,0,ar
167975296,1384.0,191.16329479768785,957.0,186.78787878787878,711.0,180.11673699015472,471.0,170.8535031847134,120.0,139.075,29.0,138.31034482758622,0,ar
167975312,408.0,189.2549019607843,271.0,177.8671586715867,146.0,184.8013698630137,43.0,195.3953488372093,,,,,0,both
167975552,267.0,146.72024558052433,96.0,126.95833333333333,63.0,128.82539682539684,47.0,140.5744680851064,41.0,137.78048780487805,41.0,137.78048780487805,0,both
167975792,1327.0,153.69555388093443,831.0,161.70758122743683,636.0,171.13836477987422,425.0,166.88235294117646,165.0,156.3939393939394,58.0,200.8448275862069,0,both
167975904,1482.0,223.29689608636977,974.0,206.82135523613962,404.0,204.93564356435644,285.0,221.6982456140351,54.0,196.75925925925927,21.0,220.76190476190476,0,both
167976240,400.0,145.15,305.0,145.0983606557377,271.0,143.83763837638375,72.0,143.73611111111111,1.0,197.0,,,0,ar
167976304,668.0,149.4505988023952,383.0,135.6840731070496,165.0,129.96363636363637,57.0,177.01754385964912,44.0,202.13636363636363,7.0,229.0,0,both
167976800,752.0,72.71010638297872,578.0,38.1643598615917,525.0,24.994285714285713,272.0,23.81985294117647,69.0,18.47826086956522,,,0,ar
167977312,554.0,182.31949458483754,434.0,178.18433179723502,251.0,183.996015936255,22.0,223.13636363636363,14.0,239.78571428571428,,,0,both
167977648,659.0,90.92564491654021,475.0,83.72,235.0,105.12340425531914,5.0,97.4,2.0,120.0,2.0,120.0,0,ar
167978288,444.0,218.6689189189189,339.0,221.1622418879056,206.0,231.29126213592232,77.0,235.0,63.0,237.47619047619048,48.0,249.29166666666666,0,ar
167978464,177.0,126.27118644067797,138.0,134.7826086956522,106.0,138.6509433962264,74.0,155.54054054054055,2.0,130.0,2.0,130.0,0,ar
167978944,2.0,59.5,,,,,,,,,,,0,ar
167979168,89.0,409.19101123595505,,,,,,,,,,,0,both
167979360,932.0,202.431330472103,384.0,178.953125,211.0,137.92890995260663,140.0,99.05714285714286,94.0,98.51063829787235,7.0,57.42857142857143,0,ar
167979696,765.0,207.68235294117648,643.0,202.67340590979782,317.0,215.24290220820188,251.0,210.4980079681275,133.0,166.13533834586465,2.0,331.0,0,ar
167979792,1960.0,170.87551020408162,1354.0,184.006646971935,1074.0,188.68156424581005,434.0,213.18433179723502,292.0,200.7294520547945,97.0,214.4742268041237,0,both
167980064,680.0,78.79264705882353,421.0,59.472684085510686,229.0,52.624454148471614,159.0,56.886792452830186,56.0,67.57142857142857,,,0,ar
167980784,192.0,126.43229166666667,161.0,115.75776397515529,97.0,85.55670103092784,26.0,108.65384615384616,21.0,111.9047619047619,10.0,167.2,0,both
167981312,391.0,99.29156010230179,97.0,121.0721649484536,53.0,154.24528301886792,53.0,154.24528301886792,25.0,204.4,,,0,both
167981392,309.0,191.2168284789644,241.0,217.38589211618256,151.0,227.18543046357615,95.0,210.50526315789475,30.0,234.66666666666666,6.0,213.16666666666666,0,both
167981808,1688.0,229.19436890699052,770.0,220.89220779220778,516.0,211.78100775193798,133.0,225.5639097744361,89.0,242.7191011235955,4.0,213.25,0,both
167981936,410.0,101.36034092195122,215.0,122.71947099069767,115.0,135.26476040869565,52.0,134.8846153846154,25.0,134.8,25.0,134.8,0,both
167982560,514.0,150.70038910505838,371.0,170.19407008086253,232.0,185.58189655172413,83.0,141.49397590361446,37.0,243.13513513513513,9.0,206.22222222222223,0,ar
167982672,181.0,179.64088397790056,157.0,182.39490445859872,139.0,184.0791366906475,105.0,195.42857142857142,14.0,121.78571428571429,14.0,121.78571428571429,0,both
167983216,602.0,197.2469684385382,440.0,196.62198863636365,258.0,197.49612403100775,56.0,252.83928571428572,52.0,257.28846153846155,52.0,257.28846153846155,0,both
167983424,363.0,125.23140495867769,229.0,123.26637554585153,123.0,104.78861788617886,6.0,150.33333333333334,2.0,263.5,2.0,263.5,0,both
167983696,400.0,124.335,205.0,116.86829268292684,126.0,90.75396825396825,42.0,122.04761904761905,,,,,0,ar
167984192,822.0,184.74574209245742,663.0,153.15384615384616,529.0,167.35160680529302,348.0,201.1264367816092,136.0,200.27941176470588,62.0,221.09677419354838,0,both
167984656,1202.0,207.99072216114808,833.0,197.75390156062426,491.0,192.31160896130345,266.0,196.11654135338347,91.0,242.95604395604394,20.0,176.4,0,both
167984800,204.0,205.23039215686273,166.0,207.06024096385542,85.0,174.69411764705882,14.0,81.28571428571429,5.0,19.2,,,0,ar
167985104,485.0,217.96907216494844,455.0,220.6,431.0,222.42691415313226,213.0,223.16901408450704,161.0,224.33540372670808,55.0,230.38181818181818,0,ar
167985488,526.0,174.5703422053232,381.0,180.0288713910761,234.0,197.0897435897436,65.0,186.52307692307693,17.0,208.8235294117647,,,0,both
167985648,1045.0,175.2334928229665,735.0,170.34013605442178,347.0,206.53602305475505,92.0,254.3913043478261,65.0,241.73846153846154,62.0,245.4516129032258,0,ar
167985760,1488.0,173.3138440860215,1188.0,167.5462962962963,835.0,159.437125748503,360.0,61.05555555555556,322.0,46.95962732919255,232.0,12.599137931034482,0,ar
167985792,670.0,174.50149253731342,452.0,184.00884955752213,334.0,188.60479041916167,148.0,208.36486486486487,70.0,207.18571428571428,41.0,200.9512195121951,0,both
167986400,518.0,83.07335907335907,424.0,89.3372641509434,259.0,85.86486486486487,161.0,88.59627329192547,35.0,88.85714285714286,4.0,65.75,0,ar
167987088,1123.0,157.76520112555653,690.0,148.47727661449275,423.0,151.45161351300237,205.0,197.16601227317074,40.0,188.675,18.0,210.0,0,both
167987504,313.0,157.44089456869008,138.0,117.46376811594203,36.0,185.58333333333334,26.0,228.30769230769232,23.0,229.0,20.0,239.7,0,ar
167988528,1290.0,263.11937984496126,1051.0,259.30637488106566,723.0,260.67634854771785,279.0,268.73118279569894,14.0,375.42857142857144,7.0,530.2857142857143,0,both
167988560,104.0,98.25961538461539,30.0,37.63333333333333,14.0,52.785714285714285,5.0,36.6,5.0,36.6,,,0,ar
167988928,364.0,183.50824175824175,261.0,177.86590038314176,142.0,156.2887323943662,2.0,88.0,,,,,0,ar
167989136,1440.0,240.01319444444445,1172.0,245.01621160409556,722.0,257.79639889196676,279.0,187.68817204301075,27.0,298.6666666666667,15.0,160.6,0,both
167989360,111.0,154.94594594594594,74.0,141.5,46.0,118.1086956521739,22.0,150.8181818181818,20.0,143.6,13.0,204.76923076923077,0,ar
167989536,473.0,154.7886333029598,291.0,161.86532365051545,241.0,162.60501735394192,187.0,155.0449790358289,95.0,178.10526315789474,36.0,221.13888888888889,0,both
167990208,363.0,200.7595995316804,144.0,168.21343493055554,22.0,148.5909090909091,2.0,1.0,2.0,1.0,,,0,both
167990256,920.0,159.94130434782608,494.0,159.42712550607288,386.0,149.1476683937824,107.0,180.99065420560748,18.0,155.0,1.0,219.0,0,ar
167990752,658.0,215.89665653495442,517.0,226.92263056092844,361.0,216.22437673130193,145.0,224.93103448275863,42.0,221.04761904761904,10.0,195.8,0,both
167991584,315.0,120.91428571428571,169.0,132.12426035502958,114.0,121.24561403508773,43.0,116.27906976744185,22.0,149.1818181818182,16.0,149.375,0,both
167992720,909.0,116.33223322332233,686.0,115.81195335276968,491.0,97.27494908350306,194.0,50.08762886597938,54.0,41.53703703703704,5.0,142.4,0,both
167992752,432.0,155.47916666666666,205.0,149.88780487804877,138.0,162.18840579710144,61.0,150.1639344262295,42.0,176.14285714285714,22.0,128.72727272727272,0,both
167993312,1087.0,91.47838086476541,454.0,154.00440528634363,332.0,166.47289156626505,165.0,154.5090909090909,87.0,111.72413793103448,12.0,199.91666666666666,0,ar
167993632,131.0,120.44274809160305,117.0,112.4017094017094,56.0,175.80357142857142,54.0,176.87037037037038,3.0,174.33333333333334,3.0,174.33333333333334,0,ar
167993680,329.0,75.96048632218844,260.0,70.61538461538461,59.0,57.559322033898304,4.0,180.75,,,,,0,ar
167993984,2169.0,191.25357307514983,1504.0,195.1781914893617,946.0,201.58350951374206,513.0,174.0448343079922,236.0,194.42372881355934,102.0,210.98039215686273,0,both
167994016,232.0,90.59482758620689,120.0,82.0,76.0,64.73684210526316,22.0,63.63636363636363,4.0,201.75,,,0,ar
167994144,561.0,191.13547237076648,287.0,186.0731707317073,177.0,182.70621468926555,112.0,182.98214285714286,77.0,184.80519480519482,22.0,144.45454545454547,0,both
167994464,2357.0,233.09885447602886,1819.0,236.4617921935129,1249.0,245.56044835868695,710.0,251.1394366197183,226.0,247.08407079646017,98.0,245.81632653061226,0,ar
167994512,518.0,77.5019305019305,111.0,181.3783783783784,56.0,73.98214285714286,50.0,73.78,,,,,0,ar
167995408,570.0,432.6508771929825,229.0,538.0655021834061,155.0,500.1677419354839,19.0,205.10526315789474,7.0,113.57142857142857,,,0,ar
167995504,1356.0,137.9701613259587,809.0,153.6675219629172,546.0,153.10810488644688,273.0,147.36630036630038,176.0,141.8125,42.0,147.61904761904762,0,both
167995696,121.0,196.5702479338843,108.0,208.47222222222223,93.0,224.72043010752688,34.0,229.7058823529412,6.0,199.83333333333334,,,0,ar
167996352,680.0,159.625,634.0,159.1309148264984,492.0,166.7439024390244,66.0,140.8181818181818,61.0,136.0327868852459,38.0,126.47368421052632,0,ar
167997152,664.0,138.96235556536143,534.0,144.00958400636705,320.0,143.3035788375,106.0,152.79026591509432,35.0,177.71428571428572,7.0,83.14285714285714,0,both
167997216,253.0,166.21343873517787,185.0,167.16756756756757,64.0,151.5625,33.0,108.75757575757575,7.0,156.0,,,0,ar
167997456,2520.0,183.1888888888889,1125.0,188.76444444444445,605.0,174.4314049586777,314.0,155.19426751592357,75.0,109.13333333333334,25.0,104.72,0,ar
167997760,1066.0,121.0187617260788,672.0,139.88095238095238,532.0,141.64473684210526,284.0,145.58450704225353,107.0,144.6728971962617,27.0,218.55555555555554,0,both
167998320,314.0,118.54777070063695,208.0,119.20673076923077,76.0,172.8421052631579,16.0,232.9375,16.0,232.9375,,,0,ar
167998704,612.0,207.13725490196077,429.0,219.82750582750583,252.0,214.42857142857142,109.0,233.05504587155963,2.0,160.5,1.0,173.0,0,ar
167998880,1425.0,186.60842105263157,660.0,196.33636363636364,320.0,199.09375,38.0,199.52631578947367,3.0,50.0,,,0,both
167999680,308.0,165.76298701298703,133.0,175.1954887218045,78.0,176.44871794871796,32.0,210.625,28.0,207.75,23.0,234.69565217391303,0,ar
167999856,2418.0,150.45657568238212,1633.0,159.2608695652174,1100.0,146.74272727272728,434.0,119.44700460829493,234.0,97.3931623931624,120.0,121.05,0,both
168000080,1860.0,173.2976143763441,990.0,168.57228559595958,567.0,173.0521388712522,221.0,103.9165734841629,151.0,89.28476821192054,67.0,96.1044776119403,0,both
168000224,254.0,198.91275072322836,11.0,72.45454545454545,9.0,40.111111111111114,,,,,,,0,both
168000464,845.0,194.18224852071006,727.0,201.07290233837688,722.0,201.59279778393352,722.0,201.59279778393352,,,,,0,ar
168001216,734.0,114.64577656675749,284.0,152.13028169014083,111.0,171.7927927927928,40.0,109.975,10.0,86.9,,,0,both
168001280,1489.0,124.11081262592344,1129.0,109.42161204605846,758.0,77.12664907651715,307.0,94.82410423452768,59.0,133.83050847457628,19.0,83.89473684210526,0,both
168001408,145.0,90.71034482758621,145.0,90.71034482758621,138.0,91.45652173913044,99.0,88.95959595959596,19.0,146.26315789473685,,,0,ar
168001440,351.0,168.43019943019942,204.0,201.72058823529412,22.0,135.36363636363637,,,,,,,0,ar
168002016,593.0,226.41483979763913,331.0,186.06042296072508,174.0,196.22413793103448,27.0,234.7037037037037,8.0,157.375,4.0,106.0,0,both
168002352,203.0,184.807881773399,136.0,202.55882352941177,76.0,200.02631578947367,20.0,166.3,10.0,172.0,7.0,190.71428571428572,0,both
168002688,772.0,79.41839378238342,538.0,73.06505576208178,519.0,67.77456647398844,218.0,81.39449541284404,58.0,177.75862068965517,9.0,253.88888888888889,0,both
168002944,481.0,187.43451143451142,157.0,186.31210191082803,100.0,193.78,23.0,151.04347826086956,14.0,118.5,13.0,117.23076923076923,0,ar
168003088,854.0,123.40632318501171,190.0,104.67894736842105,87.0,79.71264367816092,,,,,,,0,ar
168003248,332.0,48.0933734939759,254.0,48.43700787401575,169.0,59.38461538461539,156.0,47.98717948717949,156.0,47.98717948717949,13.0,47.23076923076923,0,ar
168003312,203.0,307.6600985221675,65.0,61.93846153846154,64.0,60.28125,17.0,96.52941176470588,12.0,118.75,11.0,110.9090909090909,0,ar
168003840,219.0,166.0365296803653,197.0,169.91370558375635,170.0,179.61764705882354,66.0,146.71212121212122,49.0,169.46938775510205,10.0,158.8,0,both
168004000,940.0,269.2191489361702,689.0,294.9071117561684,610.0,278.05409836065576,153.0,223.6143790849673,83.0,213.42168674698794,33.0,201.0909090909091,0,both
168005024,477.0,139.0691823899371,399.0,140.69172932330827,141.0,132.9290780141844,62.0,160.80645161290323,21.0,130.0952380952381,10.0,204.0,0,both
168005392,84.0,204.78571428571428,83.0,205.6144578313253,69.0,200.30434782608697,29.0,193.31034482758622,1.0,160.0,,,0,ar
168005552,1183.0,184.9817732688081,775.0,188.74656276129033,286.0,196.45454545454547,94.0,236.12765957446808,25.0,243.56,,,0,both
168005872,179.0,193.3854748603352,1.0,167.0,1.0,167.0,1.0,167.0,,,,,1,ar
168006560,272.0,108.99632352941177,61.0,150.52459016393442,61.0,150.52459016393442,3.0,211.33333333333334,1.0,207.0,,,0,ar
168006704,454.0,145.4581497797357,269.0,143.6914498141264,177.0,172.61581920903956,76.0,184.5921052631579,22.0,166.3181818181818,,,0,both
168006800,302.0,186.34437086092714,173.0,198.6242774566474,4.0,64.25,4.0,64.25,,,,,0,both
168007024,1629.0,154.28790669122162,935.0,160.2096256684492,715.0,156.86713286713288,336.0,143.4672619047619,154.0,128.84415584415584,52.0,91.0,0,both
168007616,871.0,270.11366245694603,513.0,295.3235867446394,256.0,307.88671875,74.0,234.64864864864865,74.0,234.64864864864865,50.0,247.66,0,both
168007632,32.0,102.90625,,,,,,,,,,,0,ar
168007888,1024.0,216.513671875,799.0,213.20775969962452,544.0,218.97794117647058,238.0,225.7436974789916,61.0,209.21311475409837,16.0,329.1875,0,both
168007920,2448.0,121.86928104575163,1667.0,124.33533293341331,1110.0,126.21891891891892,513.0,134.37426900584796,192.0,142.484375,79.0,134.81012658227849,0,both
168007984,483.0,108.14906832298136,277.0,127.37906137184116,207.0,130.6280193236715,90.0,150.17777777777778,71.0,147.54929577464787,22.0,105.31818181818181,0,ar
168008032,1626.0,155.3917589175892,1048.0,147.86164122137404,643.0,152.44945567651632,312.0,162.32051282051282,128.0,164.15625,27.0,181.92592592592592,0,ar
168008160,2649.0,199.791979199698,1729.0,201.30248698669752,986.0,215.68255578093306,401.0,221.73815461346632,85.0,211.3294117647059,2.0,190.0,0,both
168008448,749.0,165.14686248331108,403.0,202.70471464019852,239.0,222.02510460251045,77.0,198.93506493506493,36.0,178.33333333333334,9.0,127.77777777777777,0,ar
168008528,1127.0,183.66725820763088,616.0,197.13636363636363,543.0,194.71823204419888,413.0,197.18886198547216,247.0,204.01214574898785,27.0,240.44444444444446,0,both
168008944,1089.0,181.04683195592287,656.0,184.33689024390245,578.0,184.2560553633218,319.0,177.6050156739812,190.0,192.8684210526316,64.0,214.375,0,both
168009072,2335.0,123.70321199143469,1984.0,110.875,692.0,191.26300578034682,349.0,192.1060171919771,182.0,193.5934065934066,30.0,214.3,0,ar
168009216,374.0,209.69251336898395,210.0,215.3,168.0,212.96428571428572,47.0,208.89361702127658,41.0,224.78048780487805,28.0,290.4642857142857,0,ar
168009264,635.0,132.66614173228348,429.0,141.65967365967367,316.0,143.57911392405063,129.0,181.8294573643411,64.0,208.53125,16.0,118.9375,0,ar
168009488,2050.0,102.89024390243902,747.0,179.140562248996,604.0,177.46523178807948,311.0,167.97106109324758,41.0,106.4390243902439,3.0,142.66666666666666,0,ar
168009824,841.0,199.6718192627824,631.0,191.45007923930268,406.0,196.55665024630542,169.0,169.0532544378698,120.0,142.44166666666666,21.0,269.76190476190476,0,both
168010368,1455.0,157.57731958762886,1004.0,168.1683266932271,628.0,177.0748407643312,301.0,193.9468438538206,101.0,171.9009900990099,48.0,148.97916666666666,0,ar
168010976,1357.0,195.91967575534267,693.0,206.04184704184703,430.0,200.5860465116279,142.0,200.16197183098592,19.0,157.52631578947367,2.0,270.5,0,both
168011152,2820.0,182.7595744680851,2301.0,180.24076488483269,1373.0,185.40349599417334,538.0,164.5724907063197,199.0,178.19597989949747,74.0,150.2027027027027,0,both
168011216,1016.0,113.90551181102362,506.0,142.1086956521739,271.0,189.0479704797048,171.0,201.89473684210526,119.0,212.3781512605042,77.0,199.12987012987014,0,both
168011376,1052.0,204.33555133079847,819.0,201.65201465201466,606.0,194.4224422442244,319.0,181.05956112852664,233.0,159.37339055793993,56.0,253.21428571428572,0,both
168011536,12.0,162.33333333333334,,,,,,,,,,,1,ar
168011712,1095.0,197.5945205479452,594.0,200.93939393939394,377.0,194.13527851458886,252.0,190.72619047619048,155.0,155.96774193548387,44.0,234.8409090909091,0,ar
168012080,434.0,121.58986175115207,49.0,103.0204081632653,42.0,104.21428571428571,42.0,104.21428571428571,9.0,166.44444444444446,,,1,ar
168013136,957.0,237.21734587251828,334.0,335.9251497005988,152.0,400.5592105263158,44.0,635.1363636363636,24.0,537.3333333333334,4.0,830.0,0,both
168013168,143.0,173.3846153846154,81.0,172.88888888888889,65.0,169.24615384615385,8.0,105.75,,,,,0,ar
168013328,244.0,152.1738840327869,83.0,153.09638554216866,54.0,160.40740740740742,29.0,176.17241379310346,8.0,148.125,,,0,both
168013552,1249.0,169.81745396317055,870.0,163.64597701149424,465.0,142.41075268817204,141.0,76.44680851063829,59.0,11.915254237288135,59.0,11.915254237288135,0,both
168013760,562.0,97.64946619217082,441.0,96.43083900226758,381.0,94.61417322834646,75.0,124.14666666666666,41.0,142.09756097560975,33.0,149.36363636363637,0,ar
168013920,44.0,214.5681818181818,44.0,214.5681818181818,3.0,167.33333333333334,,,,,,,0,ip
168013936,1075.0,103.14511627906977,571.0,129.20665499124343,402.0,119.95024875621891,102.0,149.44117647058823,4.0,128.5,,,0,ar
168014320,891.0,36.62065095398429,607.0,37.98023064250412,606.0,38.037953795379536,189.0,75.22751322751323,189.0,75.22751322751323,,,0,ar
168014464,86.0,223.2093023255814,80.0,231.375,22.0,234.5,2.0,170.5,,,,,0,ar
168015120,1007.0,157.31976166832175,550.0,157.82363636363635,351.0,117.03133903133903,226.0,135.3495575221239,134.0,147.88059701492537,6.0,313.1666666666667,0,ar
168015696,652.0,197.64723926380367,547.0,197.60146252285193,410.0,194.55609756097562,151.0,187.60927152317882,137.0,198.61313868613138,47.0,233.3404255319149,0,both
168017152,768.0,84.63802083333333,547.0,74.45886654478976,297.0,76.12457912457913,181.0,89.56353591160222,12.0,163.75,,,0,ar
168017200,445.0,212.27865168539327,240.0,217.05833333333334,124.0,206.7258064516129,69.0,217.1014492753623,67.0,220.29850746268656,16.0,120.5,0,ar
168017408,1038.0,202.00867052023122,593.0,186.47217537942663,382.0,170.8848167539267,135.0,153.95555555555555,92.0,152.3913043478261,,,0,both
168017648,2359.0,213.10666094785927,2122.0,216.84618905560794,1533.0,206.44843981213307,533.0,210.27478092307692,52.0,274.4807692307692,,,0,both
168017760,2225.0,210.39519658449169,1502.0,228.37416777629826,801.0,253.97627965043696,387.0,227.3049095607235,134.0,235.8507462686567,8.0,132.25,0,both
168017952,854.0,133.12997658079624,652.0,129.11349693251535,444.0,144.2072072072072,115.0,160.10434782608695,48.0,156.04166666666666,,,0,ar
168018048,31.0,155.8709677419355,12.0,30.5,12.0,30.5,8.0,43.5,1.0,1.0,,,0,both
168018768,989.0,209.95449949443883,466.0,232.1459227467811,256.0,218.02734375,116.0,205.56896551724137,41.0,229.53658536585365,,,0,ar
168019488,209.0,255.17703349282297,100.0,266.68,25.0,266.84,8.0,264.75,8.0,264.75,,,0,both
168019680,913.0,159.2278203723987,535.0,174.23177570093458,397.0,171.4735516372796,251.0,154.54581673306774,119.0,175.05042016806723,26.0,219.96153846153845,0,ar
168019712,1348.0,187.53560830860533,970.0,182.5783505154639,761.0,176.16557161629436,283.0,147.24734982332154,170.0,146.38823529411764,74.0,129.78378378378378,0,both
168019776,110.0,179.46363636363637,61.0,170.24590163934425,50.0,158.52,29.0,117.20689655172414,,,,,0,both
168020224,556.0,200.79496402877697,364.0,223.67032967032966,252.0,237.38095238095238,48.0,208.58333333333334,18.0,183.66666666666666,18.0,183.66666666666666,0,both
168020768,275.0,142.8909090909091,167.0,143.4251497005988,149.0,143.60402684563758,72.0,141.31944444444446,29.0,151.51724137931035,12.0,190.0,0,ar
168021008,142.0,192.7112676056338,109.0,201.1651376146789,91.0,211.2967032967033,20.0,102.95,12.0,124.58333333333333,3.0,56.0,0,both
168021072,657.0,182.17351598173516,488.0,183.5655737704918,336.0,184.7202380952381,161.0,200.35403726708074,58.0,187.56896551724137,,,0,both
168022208,568.0,111.20950704225352,501.0,105.22355289421158,386.0,107.16321243523316,9.0,255.33333333333334,4.0,252.5,,,0,both
168022336,220.0,122.03636363636363,128.0,120.25,74.0,129.14864864864865,38.0,151.0,29.0,134.10344827586206,23.0,129.7391304347826,0,ar
168022352,182.0,148.46153846153845,122.0,126.60655737704919,118.0,122.9322033898305,66.0,152.46969696969697,17.0,241.05882352941177,16.0,243.3125,0,ar
