uid,freq_download_last_30_days,freq_download_last_21_days,freq_download_last_14_days,freq_download_last_7_days,freq_download_last_3_days,freq_download_last_1_days
168079168.0,14,9.0,8.0,8.0,7.0,7.0
168079360.0,3,2.0,2.0,2.0,2.0,
168079664.0,86,53.0,45.0,37.0,31.0,31.0
168079712.0,25,24.0,22.0,2.0,2.0,2.0
168081120.0,26,,,,,
168081360.0,5,,,,,
168082016.0,459,,,,,
168082192.0,139,21.0,17.0,17.0,13.0,13.0
168083024.0,7,,,,,
168083920.0,4,,,,,
168087296.0,3,,,,,
168087408.0,33,,,,,
168087616.0,1,,,,,
168087840.0,128,126.0,22.0,16.0,11.0,11.0
168088480.0,106,101.0,100.0,100.0,,
168088640.0,11,10.0,10.0,10.0,10.0,10.0
168088992.0,2,2.0,1.0,,,
168089552.0,39,39.0,7.0,,,
168089856.0,56,,,,,
168092016.0,3,1.0,,,,
168092672.0,123,73.0,19.0,19.0,19.0,19.0
168093152.0,4,3.0,2.0,2.0,,
168093792.0,31,,,,,
168093920.0,1,,,,,
168093936.0,1,,,,,
168094304.0,36,18.0,14.0,10.0,8.0,7.0
168094512.0,12,4.0,,,,
168096192.0,1,,,,,
168096960.0,519,2.0,2.0,2.0,2.0,
168097136.0,1,1.0,1.0,1.0,,
168097280.0,8,4.0,4.0,4.0,4.0,2.0
168097696.0,40,10.0,,,,
168097824.0,8,8.0,,,,
168097936.0,375,344.0,313.0,313.0,313.0,313.0
168098320.0,3,1.0,,,,
168098784.0,50,50.0,50.0,,,
168098944.0,48,34.0,25.0,22.0,22.0,22.0
168099200.0,1,,,,,
168099296.0,5,1.0,,,,
168100608.0,59,20.0,18.0,16.0,4.0,2.0
168100816.0,1,1.0,,,,
168103184.0,3,2.0,1.0,1.0,,
168103392.0,3,3.0,3.0,2.0,1.0,1.0
168104064.0,2,,,,,
168104912.0,7,6.0,6.0,4.0,4.0,4.0
168104928.0,13,1.0,1.0,1.0,,
168105392.0,17,15.0,10.0,10.0,8.0,8.0
168105536.0,28,6.0,6.0,6.0,5.0,5.0
168105808.0,12,9.0,9.0,7.0,1.0,
168106912.0,58,6.0,3.0,2.0,2.0,2.0
168107360.0,19,13.0,12.0,9.0,8.0,6.0
168107456.0,140,136.0,129.0,20.0,20.0,20.0
168107904.0,87,3.0,3.0,3.0,3.0,3.0
168108464.0,16,15.0,1.0,1.0,1.0,1.0
168108480.0,16,14.0,14.0,14.0,14.0,14.0
168108928.0,2,2.0,2.0,,,
168109552.0,109,109.0,57.0,5.0,5.0,5.0
168110000.0,4,2.0,1.0,1.0,1.0,1.0
168110960.0,46,17.0,2.0,,,
168111040.0,675,674.0,,,,
168111072.0,91,91.0,57.0,50.0,50.0,46.0
168111312.0,71,6.0,2.0,,,
168111840.0,105,33.0,32.0,32.0,32.0,11.0
168112000.0,151,148.0,148.0,148.0,148.0,148.0
168112048.0,6,5.0,4.0,4.0,1.0,1.0
168112096.0,25,7.0,5.0,,,
168112176.0,51,42.0,38.0,30.0,29.0,15.0
168112224.0,2,,,,,
168112256.0,2,2.0,,,,
168113056.0,135,63.0,6.0,,,
168113872.0,5,3.0,1.0,1.0,1.0,1.0
168114064.0,33,21.0,18.0,3.0,2.0,2.0
168114368.0,30,30.0,,,,
168114880.0,2,,,,,
168115440.0,21,11.0,8.0,7.0,6.0,6.0
168115712.0,26,15.0,13.0,2.0,2.0,2.0
168116128.0,126,102.0,42.0,37.0,29.0,29.0
168117344.0,96,53.0,42.0,38.0,38.0,37.0
168118432.0,74,65.0,18.0,6.0,5.0,1.0
168118672.0,31,18.0,17.0,4.0,,
168118736.0,61,53.0,13.0,1.0,1.0,1.0
168118816.0,106,97.0,90.0,73.0,71.0,71.0
168119424.0,9,9.0,9.0,8.0,8.0,8.0
168119536.0,3,1.0,,,,
168119872.0,63,38.0,28.0,5.0,3.0,3.0
168121280.0,169,2.0,2.0,2.0,2.0,
168121312.0,70,10.0,4.0,4.0,4.0,4.0
168121344.0,7,1.0,1.0,1.0,,
168122368.0,147,31.0,18.0,17.0,14.0,14.0
168123296.0,34,,,,,
168123376.0,2,1.0,,,,
168123472.0,16,2.0,2.0,2.0,2.0,2.0
168123712.0,9,4.0,3.0,3.0,3.0,2.0
168125440.0,20,12.0,10.0,9.0,4.0,4.0
168125488.0,32,23.0,21.0,10.0,9.0,9.0
168126256.0,7,5.0,2.0,2.0,2.0,2.0
168126384.0,14,10.0,4.0,4.0,4.0,3.0
168126496.0,18,14.0,6.0,6.0,6.0,6.0
168126592.0,31,15.0,4.0,4.0,4.0,4.0
168127280.0,19,18.0,1.0,1.0,,
168127856.0,20,16.0,7.0,4.0,4.0,4.0
168127984.0,186,106.0,106.0,82.0,21.0,21.0
168128016.0,11,10.0,3.0,1.0,1.0,
168128384.0,14,14.0,14.0,14.0,14.0,14.0
168128512.0,1,,,,,
168128608.0,17,2.0,2.0,2.0,1.0,1.0
168129280.0,225,225.0,225.0,225.0,24.0,24.0
168129376.0,23,20.0,8.0,7.0,7.0,7.0
168130208.0,113,107.0,38.0,38.0,30.0,30.0
168130448.0,48,43.0,9.0,8.0,8.0,8.0
168130560.0,92,84.0,49.0,6.0,3.0,3.0
168130704.0,8,6.0,5.0,5.0,2.0,2.0
168131088.0,100,100.0,100.0,100.0,100.0,100.0
168131392.0,14,,,,,
168133792.0,37,2.0,2.0,2.0,1.0,1.0
168134496.0,8,6.0,3.0,3.0,3.0,3.0
168134624.0,71,55.0,13.0,10.0,,
168134848.0,10,,,,,
168135440.0,56,56.0,46.0,46.0,42.0,42.0
168135504.0,95,36.0,34.0,30.0,30.0,30.0
168135520.0,6,4.0,3.0,1.0,,
168136448.0,64,40.0,27.0,26.0,25.0,23.0
168136464.0,1,1.0,1.0,1.0,1.0,1.0
168137376.0,15,9.0,8.0,8.0,,
168137536.0,117,71.0,20.0,7.0,7.0,6.0
168139536.0,11,,,,,
168139712.0,9,5.0,5.0,5.0,1.0,1.0
168139792.0,1,,,,,
168140064.0,8,5.0,2.0,1.0,,
168140896.0,60,34.0,27.0,23.0,23.0,23.0
168141152.0,22,8.0,1.0,1.0,1.0,1.0
168141728.0,27,20.0,16.0,13.0,10.0,9.0
168141952.0,47,22.0,16.0,8.0,7.0,7.0
168142144.0,21,5.0,5.0,5.0,5.0,5.0
168142896.0,18,16.0,8.0,8.0,8.0,4.0
168143088.0,4,,,,,
168143504.0,25,17.0,17.0,11.0,10.0,10.0
168143664.0,90,,,,,
168143792.0,15,13.0,12.0,10.0,10.0,10.0
168143840.0,5,5.0,4.0,3.0,3.0,3.0
168143952.0,67,63.0,24.0,24.0,24.0,24.0
168143984.0,13,10.0,10.0,10.0,10.0,10.0
168144176.0,1,1.0,,,,
168144256.0,34,34.0,32.0,4.0,4.0,4.0
168144272.0,8,3.0,3.0,3.0,3.0,1.0
168144544.0,92,,,,,
168144768.0,53,5.0,2.0,2.0,2.0,2.0
168145120.0,137,72.0,,,,
168145168.0,11,3.0,1.0,1.0,,
168146448.0,42,35.0,34.0,18.0,14.0,7.0
168146480.0,35,27.0,8.0,5.0,1.0,1.0
168146608.0,144,3.0,3.0,2.0,2.0,1.0
168146752.0,1,,,,,
168147232.0,4,,,,,
168147472.0,55,,,,,
168147536.0,39,1.0,,,,
168147616.0,1,1.0,,,,
168148320.0,9,7.0,7.0,2.0,2.0,2.0
168148704.0,11,6.0,,,,
168149152.0,56,37.0,10.0,10.0,7.0,7.0
168149520.0,2,2.0,2.0,,,
168149744.0,151,51.0,5.0,5.0,5.0,3.0
168150464.0,43,42.0,40.0,12.0,12.0,11.0
168150608.0,46,42.0,41.0,41.0,40.0,39.0
168150624.0,49,47.0,39.0,39.0,,
168150656.0,24,,,,,
168150864.0,5,,,,,
168151744.0,3,,,,,
168151792.0,42,17.0,15.0,13.0,10.0,8.0
168151904.0,91,13.0,12.0,5.0,4.0,4.0
168152096.0,28,23.0,18.0,14.0,6.0,5.0
168152112.0,151,46.0,44.0,14.0,14.0,14.0
168152176.0,12,,,,,
168153040.0,2,,,,,
168154496.0,5,4.0,2.0,,,
168154944.0,9,4.0,3.0,,,
168155056.0,22,6.0,3.0,1.0,,
168155216.0,1,1.0,1.0,1.0,1.0,1.0
168155440.0,106,21.0,12.0,9.0,9.0,9.0
168155728.0,5,3.0,2.0,2.0,2.0,2.0
168156048.0,18,7.0,7.0,7.0,7.0,
168156400.0,22,19.0,16.0,15.0,15.0,15.0
168156496.0,57,,,,,
168156640.0,65,62.0,24.0,23.0,23.0,23.0
168157040.0,173,134.0,95.0,63.0,62.0,62.0
168157088.0,2,,,,,
168157584.0,14,11.0,8.0,8.0,7.0,5.0
168157792.0,72,32.0,24.0,16.0,14.0,10.0
168158112.0,126,26.0,19.0,14.0,10.0,10.0
168158704.0,112,4.0,3.0,2.0,2.0,2.0
168159120.0,1,,,,,
168159776.0,8,2.0,1.0,1.0,1.0,1.0
168160128.0,15,15.0,2.0,2.0,2.0,
168160896.0,2,1.0,1.0,1.0,,
168161008.0,3,3.0,2.0,2.0,2.0,2.0
168161152.0,291,60.0,57.0,44.0,38.0,37.0
168161728.0,20,6.0,5.0,1.0,,
168162144.0,36,20.0,19.0,,,
168162336.0,2,1.0,1.0,,,
168163584.0,153,60.0,60.0,30.0,30.0,30.0
168163872.0,14,5.0,1.0,1.0,,
168163984.0,26,2.0,2.0,,,
168165056.0,153,153.0,68.0,68.0,68.0,68.0
168165248.0,33,20.0,1.0,1.0,1.0,1.0
168165536.0,32,13.0,12.0,10.0,10.0,10.0
168165584.0,40,6.0,6.0,6.0,6.0,6.0
168166480.0,34,,,,,
168166752.0,18,12.0,11.0,10.0,10.0,10.0
168167072.0,3,,,,,
168167584.0,2,2.0,2.0,2.0,2.0,2.0
168167856.0,23,23.0,23.0,17.0,17.0,17.0
168168096.0,5,5.0,5.0,5.0,5.0,
168168368.0,53,,,,,
168169008.0,10,7.0,4.0,3.0,3.0,3.0
168169760.0,1,1.0,1.0,1.0,1.0,1.0
168170160.0,87,40.0,40.0,3.0,,
168170432.0,84,64.0,17.0,,,
168170960.0,3,,,,,
168171136.0,16,15.0,1.0,1.0,1.0,1.0
168171248.0,15,4.0,2.0,2.0,,
168171424.0,1,1.0,1.0,,,
168171712.0,9,6.0,2.0,2.0,2.0,1.0
168172016.0,152,4.0,4.0,4.0,4.0,4.0
168172128.0,24,6.0,6.0,5.0,5.0,5.0
168172176.0,13,12.0,11.0,11.0,1.0,
168172320.0,31,26.0,26.0,21.0,20.0,16.0
168172912.0,17,14.0,12.0,12.0,12.0,12.0
168173776.0,32,4.0,4.0,,,
168174560.0,19,16.0,6.0,5.0,5.0,2.0
168174848.0,14,9.0,4.0,4.0,4.0,4.0
168174896.0,61,60.0,60.0,60.0,60.0,60.0
168175856.0,173,31.0,27.0,25.0,24.0,24.0
168175952.0,9,9.0,9.0,8.0,1.0,1.0
168175984.0,11,2.0,2.0,1.0,1.0,1.0
168176128.0,17,3.0,,,,
168176176.0,15,13.0,5.0,5.0,,
168176448.0,6,4.0,4.0,4.0,,
168176672.0,3,,,,,
168177376.0,4,3.0,1.0,,,
168177840.0,32,12.0,,,,
168178080.0,128,114.0,60.0,10.0,2.0,2.0
168178368.0,8,6.0,6.0,1.0,1.0,1.0
168179008.0,6,,,,,
168179088.0,27,23.0,17.0,15.0,15.0,2.0
168179168.0,75,63.0,63.0,63.0,63.0,53.0
168179472.0,8,,,,,
168180176.0,35,,,,,
168180464.0,66,34.0,31.0,14.0,14.0,14.0
168180752.0,1,,,,,
168180832.0,15,12.0,12.0,12.0,12.0,12.0
168181232.0,191,151.0,107.0,82.0,67.0,50.0
168181792.0,21,8.0,3.0,3.0,3.0,3.0
168181808.0,13,,,,,
168181888.0,78,5.0,3.0,3.0,3.0,3.0
168181904.0,1,,,,,
168182256.0,44,41.0,37.0,35.0,21.0,19.0
168182592.0,9,6.0,5.0,5.0,5.0,5.0
168182736.0,1,1.0,1.0,1.0,1.0,1.0
168182768.0,7,6.0,6.0,,,
168182784.0,14,4.0,1.0,1.0,1.0,
168182880.0,5,2.0,,,,
168184080.0,167,154.0,46.0,21.0,17.0,11.0
168184320.0,47,36.0,26.0,15.0,9.0,9.0
168184368.0,39,23.0,22.0,21.0,1.0,1.0
168184720.0,255,22.0,17.0,13.0,12.0,12.0
168184816.0,235,162.0,33.0,1.0,1.0,1.0
168184992.0,2,2.0,2.0,2.0,2.0,2.0
168185104.0,36,14.0,9.0,5.0,4.0,2.0
168185616.0,19,19.0,11.0,11.0,11.0,11.0
168185904.0,53,18.0,18.0,16.0,15.0,15.0
168186864.0,23,23.0,10.0,5.0,3.0,3.0
168187152.0,4,1.0,,,,
168187264.0,78,59.0,59.0,56.0,51.0,47.0
168187648.0,14,8.0,8.0,8.0,8.0,8.0
168187664.0,50,42.0,42.0,1.0,1.0,1.0
168188080.0,26,25.0,1.0,,,
168188400.0,34,31.0,28.0,,,
168188416.0,15,,,,,
168188672.0,179,42.0,22.0,8.0,1.0,1.0
168188976.0,28,19.0,7.0,5.0,5.0,5.0
168191440.0,1,1.0,,,,
168191776.0,36,32.0,18.0,6.0,1.0,1.0
168192096.0,494,384.0,263.0,78.0,19.0,
168192368.0,28,6.0,2.0,2.0,1.0,1.0
168193280.0,55,51.0,50.0,,,
168193728.0,37,6.0,4.0,2.0,2.0,2.0
168193936.0,1,1.0,1.0,1.0,,
168194096.0,2,2.0,2.0,2.0,2.0,2.0
168194288.0,112,80.0,24.0,8.0,7.0,5.0
168194480.0,54,52.0,52.0,28.0,13.0,13.0
168195344.0,3,3.0,3.0,3.0,3.0,2.0
168195632.0,23,7.0,3.0,2.0,2.0,2.0
168195712.0,6,,,,,
168195856.0,13,12.0,11.0,11.0,10.0,10.0
168196016.0,5,3.0,3.0,3.0,2.0,2.0
168196192.0,51,16.0,16.0,16.0,13.0,3.0
168196400.0,1,,,,,
168196416.0,49,22.0,22.0,5.0,5.0,2.0
168196624.0,40,38.0,38.0,8.0,8.0,8.0
168196640.0,32,2.0,2.0,1.0,,
168196752.0,3,1.0,,,,
168196960.0,13,13.0,1.0,,,
168197328.0,8,7.0,4.0,2.0,2.0,2.0
168197424.0,79,4.0,4.0,1.0,1.0,1.0
168197856.0,67,16.0,5.0,4.0,4.0,4.0
168198240.0,24,22.0,1.0,,,
168199072.0,5,2.0,2.0,2.0,2.0,2.0
168199168.0,81,,,,,
168199296.0,91,29.0,27.0,27.0,27.0,27.0
168199440.0,92,6.0,4.0,3.0,1.0,1.0
168199456.0,52,33.0,10.0,10.0,4.0,4.0
168200384.0,20,12.0,8.0,7.0,7.0,7.0
168201600.0,66,21.0,18.0,16.0,13.0,3.0
168201776.0,45,30.0,29.0,22.0,14.0,12.0
168201904.0,39,13.0,2.0,2.0,2.0,1.0
168202080.0,38,25.0,25.0,24.0,24.0,7.0
168202352.0,13,4.0,1.0,1.0,,
168202528.0,23,17.0,11.0,8.0,4.0,4.0
168202976.0,10,2.0,,,,
168203232.0,7,,,,,
168203264.0,91,53.0,18.0,14.0,14.0,14.0
168203312.0,305,32.0,31.0,,,
168203520.0,4,1.0,,,,
168204400.0,12,10.0,9.0,9.0,,
168204880.0,12,10.0,,,,
168205520.0,3,3.0,3.0,1.0,1.0,1.0
168205712.0,53,52.0,52.0,51.0,51.0,47.0
168206784.0,45,33.0,,,,
168207056.0,72,43.0,43.0,21.0,17.0,17.0
168207104.0,3,,,,,
168207424.0,10,3.0,2.0,2.0,2.0,2.0
168207568.0,3,2.0,2.0,1.0,1.0,1.0
168208240.0,12,7.0,6.0,1.0,1.0,1.0
168208448.0,8,2.0,2.0,2.0,2.0,2.0
168208496.0,6,,,,,
168208528.0,13,,,,,
168209472.0,10,,,,,
168209520.0,18,17.0,17.0,,,
168209808.0,18,8.0,8.0,8.0,8.0,7.0
168211072.0,64,10.0,9.0,8.0,8.0,8.0
168211968.0,49,20.0,19.0,18.0,18.0,18.0
168213040.0,52,22.0,10.0,10.0,10.0,10.0
168214704.0,14,9.0,9.0,3.0,1.0,1.0
168215312.0,22,19.0,18.0,15.0,11.0,11.0
168215376.0,445,441.0,437.0,51.0,44.0,42.0
168216752.0,92,91.0,90.0,90.0,90.0,90.0
168216816.0,138,4.0,3.0,3.0,,
168217120.0,34,18.0,13.0,7.0,5.0,4.0
168217648.0,140,17.0,7.0,4.0,1.0,1.0
168217696.0,141,127.0,95.0,95.0,95.0,95.0
168219232.0,1,,,,,
168219968.0,186,43.0,22.0,22.0,20.0,20.0
168220048.0,63,33.0,23.0,22.0,16.0,16.0
168220320.0,6,,,,,
168220720.0,2,2.0,2.0,2.0,2.0,2.0
168221056.0,23,6.0,,,,
168221152.0,2,1.0,1.0,,,
168221504.0,51,20.0,13.0,12.0,12.0,10.0
168221840.0,58,56.0,40.0,9.0,9.0,5.0
168223008.0,120,119.0,3.0,3.0,3.0,3.0
168223104.0,2,2.0,2.0,2.0,2.0,2.0
168223184.0,370,62.0,30.0,30.0,30.0,30.0
168224304.0,12,3.0,3.0,3.0,3.0,
168224336.0,10,8.0,,,,
168226080.0,398,264.0,242.0,239.0,80.0,80.0
168226192.0,45,,,,,
168226320.0,121,93.0,93.0,93.0,93.0,82.0
168226560.0,34,8.0,2.0,1.0,1.0,1.0
168226624.0,22,13.0,13.0,13.0,13.0,13.0
168226864.0,32,5.0,2.0,2.0,2.0,
168227472.0,110,,,,,
168227712.0,37,36.0,15.0,15.0,15.0,15.0
168227920.0,3,1.0,1.0,1.0,1.0,1.0
168228320.0,2,,,,,
168228480.0,18,1.0,,,,
168228592.0,13,,,,,
168228768.0,5,1.0,1.0,1.0,1.0,1.0
168229312.0,5,2.0,1.0,1.0,1.0,1.0
168229872.0,59,22.0,,,,
168230400.0,1,,,,,
168230480.0,113,81.0,71.0,64.0,64.0,58.0
168230864.0,1,,,,,
168230912.0,60,53.0,27.0,25.0,25.0,2.0
168231104.0,3,,,,,
168231120.0,16,9.0,2.0,2.0,2.0,2.0
168231152.0,22,1.0,,,,
168231280.0,38,13.0,13.0,10.0,10.0,10.0
168231744.0,63,50.0,50.0,50.0,,
168232976.0,4,3.0,2.0,2.0,2.0,1.0
168233344.0,46,22.0,6.0,3.0,3.0,3.0
168233440.0,28,26.0,26.0,7.0,7.0,
168234048.0,38,36.0,34.0,9.0,3.0,3.0
168234080.0,50,26.0,22.0,18.0,12.0,12.0
168234144.0,36,27.0,26.0,26.0,26.0,26.0
168234368.0,107,42.0,42.0,3.0,3.0,1.0
168234656.0,35,33.0,25.0,18.0,9.0,9.0
168235008.0,1,,,,,
168235024.0,52,40.0,22.0,5.0,5.0,5.0
168235696.0,142,22.0,22.0,1.0,1.0,1.0
168235728.0,37,32.0,30.0,30.0,30.0,30.0
168236384.0,2,1.0,,,,
168236464.0,18,,,,,
168236608.0,20,4.0,3.0,,,
168236656.0,2,2.0,1.0,1.0,1.0,1.0
168237888.0,109,94.0,1.0,1.0,1.0,1.0
168238160.0,81,52.0,2.0,2.0,2.0,2.0
168238544.0,19,1.0,,,,
168238880.0,99,71.0,70.0,68.0,66.0,66.0
168238944.0,27,27.0,26.0,23.0,23.0,23.0
168239184.0,1,,,,,
168239504.0,7,6.0,5.0,3.0,3.0,3.0
168240192.0,70,60.0,58.0,,,
168241008.0,2,,,,,
168241088.0,23,13.0,12.0,10.0,9.0,7.0
168241104.0,11,1.0,,,,
168242512.0,34,28.0,,,,
168242704.0,5,1.0,1.0,1.0,,
168243264.0,55,39.0,36.0,1.0,1.0,1.0
168243296.0,40,40.0,39.0,37.0,36.0,36.0
168243392.0,11,,,,,
168244096.0,56,7.0,4.0,,,
168244288.0,6,1.0,,,,
168244560.0,2,,,,,
168245040.0,11,1.0,1.0,,,
168245072.0,65,17.0,1.0,1.0,1.0,1.0
168245872.0,97,46.0,23.0,15.0,15.0,13.0
168246336.0,17,12.0,10.0,7.0,6.0,6.0
168246480.0,23,10.0,3.0,,,
168247024.0,1,1.0,1.0,,,
168247888.0,6,6.0,6.0,5.0,,
168247904.0,10,10.0,8.0,8.0,8.0,8.0
168247952.0,2,,,,,
168247984.0,376,376.0,376.0,376.0,,
168248160.0,76,22.0,10.0,8.0,8.0,1.0
168248288.0,1,,,,,
168248320.0,1,1.0,,,,
168248544.0,33,31.0,2.0,2.0,2.0,2.0
168248656.0,32,27.0,20.0,16.0,13.0,13.0
168248960.0,12,5.0,5.0,5.0,5.0,5.0
168249056.0,13,7.0,5.0,5.0,5.0,4.0
168249664.0,481,299.0,299.0,297.0,86.0,86.0
168250000.0,22,20.0,17.0,17.0,17.0,17.0
168250144.0,48,39.0,39.0,36.0,10.0,7.0
168250272.0,62,48.0,25.0,10.0,6.0,6.0
168250656.0,1,,,,,
168250752.0,70,69.0,65.0,6.0,6.0,6.0
168250832.0,1,1.0,,,,
168251312.0,6,,,,,
168251328.0,71,27.0,27.0,15.0,15.0,15.0
168252288.0,3,,,,,
168252832.0,160,125.0,105.0,72.0,65.0,58.0
168253264.0,4,4.0,4.0,4.0,,
168253424.0,34,18.0,13.0,6.0,6.0,6.0
168253552.0,38,32.0,32.0,2.0,2.0,2.0
168253952.0,70,45.0,30.0,12.0,12.0,10.0
168254240.0,43,29.0,25.0,25.0,19.0,19.0
168254832.0,13,2.0,,,,
168255376.0,23,10.0,3.0,3.0,2.0,2.0
168255568.0,56,40.0,40.0,11.0,11.0,11.0
168255808.0,42,16.0,6.0,6.0,,
168256256.0,22,5.0,4.0,4.0,3.0,3.0
168256336.0,1,,,,,
168256528.0,6,6.0,6.0,6.0,,
168256736.0,70,8.0,7.0,5.0,5.0,4.0
168256960.0,2,,,,,
168257952.0,82,62.0,32.0,18.0,16.0,16.0
168258272.0,8,6.0,4.0,3.0,3.0,1.0
168258848.0,47,24.0,5.0,4.0,4.0,4.0
168260048.0,2,1.0,,,,
168260464.0,54,25.0,11.0,10.0,,
168260720.0,9,8.0,8.0,8.0,8.0,8.0
168260928.0,19,19.0,19.0,3.0,3.0,3.0
168260976.0,35,23.0,,,,
168261456.0,3,1.0,1.0,1.0,1.0,1.0
168261840.0,1,,,,,
168262192.0,1,,,,,
168262432.0,26,6.0,2.0,,,
168263152.0,4,3.0,3.0,3.0,3.0,3.0
168263488.0,90,46.0,42.0,16.0,15.0,7.0
168263760.0,68,65.0,64.0,64.0,63.0,63.0
168263968.0,45,3.0,3.0,1.0,,
168264048.0,90,10.0,,,,
168264528.0,311,164.0,159.0,148.0,21.0,18.0
168264576.0,572,125.0,124.0,124.0,124.0,124.0
168264704.0,3,,,,,
168265664.0,27,25.0,25.0,7.0,6.0,1.0
168265872.0,11,9.0,2.0,2.0,1.0,1.0
168265920.0,31,31.0,30.0,,,
168266384.0,86,32.0,30.0,27.0,26.0,11.0
168266512.0,39,22.0,18.0,,,
168266560.0,139,1.0,1.0,,,
168266624.0,11,6.0,6.0,6.0,6.0,6.0
168267072.0,29,14.0,12.0,8.0,3.0,2.0
168267312.0,131,79.0,71.0,60.0,49.0,39.0
168267360.0,1071,858.0,373.0,257.0,160.0,160.0
168267888.0,376,257.0,118.0,117.0,117.0,1.0
168267952.0,89,79.0,55.0,55.0,15.0,15.0
168268000.0,129,68.0,68.0,68.0,68.0,68.0
168268880.0,4,,,,,
168268896.0,74,22.0,3.0,3.0,2.0,2.0
168269008.0,98,56.0,43.0,43.0,42.0,26.0
168270448.0,62,2.0,,,,
168270736.0,13,,,,,
168271072.0,149,145.0,134.0,77.0,77.0,76.0
168272048.0,13,5.0,,,,
168272448.0,42,9.0,9.0,8.0,6.0,6.0
168272896.0,27,12.0,9.0,9.0,6.0,5.0
168274160.0,7,1.0,,,,
168274672.0,10,4.0,1.0,1.0,,
168274976.0,13,,,,,
168275776.0,2364,1.0,1.0,1.0,1.0,1.0
168276224.0,100,84.0,83.0,23.0,9.0,9.0
168276512.0,38,11.0,11.0,10.0,10.0,10.0
168277216.0,57,18.0,18.0,18.0,10.0,8.0
168278048.0,4,,,,,
168278304.0,37,24.0,9.0,,,
168278832.0,9,5.0,,,,
168279056.0,16,15.0,15.0,,,
168279072.0,1,,,,,
168279136.0,16,9.0,9.0,6.0,6.0,5.0
168279200.0,60,54.0,46.0,,,
168279248.0,9,1.0,1.0,1.0,1.0,1.0
168279296.0,487,347.0,56.0,51.0,51.0,47.0
168279824.0,59,24.0,2.0,2.0,,
168280112.0,16,13.0,11.0,9.0,8.0,8.0
168280304.0,12,,,,,
168280624.0,252,27.0,22.0,14.0,4.0,3.0
168281056.0,2,,,,,
168281312.0,23,3.0,1.0,1.0,1.0,1.0
168281456.0,153,82.0,69.0,45.0,27.0,24.0
168281616.0,1,,,,,
168281872.0,94,88.0,88.0,85.0,84.0,84.0
168282448.0,8,8.0,1.0,1.0,,
168282800.0,1,,,,,
168283120.0,3,,,,,
168283792.0,15,12.0,8.0,8.0,4.0,4.0
168284032.0,135,102.0,7.0,1.0,1.0,1.0
168284048.0,147,128.0,126.0,7.0,4.0,4.0
168284192.0,20,3.0,3.0,3.0,3.0,3.0
168284704.0,1,,,,,
168285328.0,58,26.0,23.0,11.0,8.0,8.0
168285616.0,4,3.0,3.0,2.0,1.0,1.0
168285632.0,38,6.0,3.0,1.0,1.0,1.0
168285776.0,108,5.0,5.0,,,
168286384.0,15,5.0,4.0,2.0,2.0,2.0
168287040.0,167,98.0,98.0,98.0,98.0,98.0
168287088.0,2,2.0,1.0,1.0,,
168287296.0,16,16.0,16.0,16.0,,
168288096.0,12,4.0,1.0,1.0,1.0,1.0
168288128.0,2,1.0,1.0,1.0,1.0,1.0
168288240.0,1,,,,,
168288352.0,18,4.0,4.0,,,
168288464.0,79,61.0,2.0,2.0,2.0,2.0
168288768.0,7,5.0,4.0,4.0,4.0,4.0
168289104.0,54,18.0,17.0,11.0,7.0,5.0
168289536.0,74,20.0,19.0,4.0,4.0,
168289664.0,48,13.0,11.0,4.0,2.0,2.0
168289936.0,5,5.0,5.0,5.0,5.0,5.0
168290544.0,79,65.0,56.0,56.0,50.0,50.0
168290624.0,2,,,,,
168290784.0,98,6.0,2.0,,,
168290960.0,18,7.0,7.0,7.0,7.0,7.0
168291248.0,84,81.0,80.0,80.0,78.0,77.0
168291328.0,129,113.0,82.0,66.0,63.0,62.0
168292176.0,156,149.0,50.0,36.0,36.0,34.0
168292624.0,86,80.0,1.0,1.0,1.0,1.0
168292928.0,130,98.0,84.0,78.0,78.0,78.0
168292976.0,1,1.0,1.0,,,
168293200.0,80,42.0,3.0,2.0,1.0,
168293296.0,82,27.0,21.0,17.0,2.0,2.0
168293552.0,11,,,,,
168293616.0,6,,,,,
168293632.0,78,76.0,68.0,68.0,66.0,64.0
168294640.0,33,16.0,16.0,,,
168296464.0,100,83.0,51.0,17.0,17.0,
168297344.0,172,50.0,45.0,17.0,17.0,7.0
168297856.0,6,1.0,,,,
168298768.0,377,341.0,323.0,129.0,128.0,128.0
168299104.0,124,105.0,53.0,3.0,3.0,3.0
168299808.0,39,39.0,35.0,,,
168300048.0,128,64.0,30.0,24.0,12.0,5.0
168300144.0,4,1.0,,,,
168300432.0,31,4.0,2.0,2.0,1.0,1.0
168300672.0,1,1.0,1.0,1.0,1.0,1.0
168301056.0,29,8.0,8.0,8.0,4.0,4.0
168301216.0,3,,,,,
168302176.0,55,40.0,36.0,5.0,4.0,4.0
168302800.0,1,,,,,
168302816.0,20,3.0,2.0,2.0,2.0,2.0
168302896.0,37,7.0,7.0,7.0,7.0,7.0
168303136.0,21,20.0,3.0,3.0,3.0,2.0
168303440.0,31,13.0,1.0,1.0,1.0,1.0
168303456.0,51,44.0,7.0,6.0,6.0,5.0
168304112.0,6,6.0,6.0,6.0,6.0,6.0
168304224.0,16,6.0,6.0,5.0,5.0,5.0
168304512.0,19,17.0,8.0,7.0,7.0,7.0
168306096.0,7,4.0,,,,
